Project Name;Capacity (MW);Type;Start year;Latitude;Longitude
Hunan Shuangfeng Ziyun wind farm;50;Wind;2018;27,4308;112,3788
Hunan Taojiang Songmutang wind farm;50;Wind;2019;28,3667;112,0167
Hunan Xinhua Daxiongshan wind farm;50;Wind;2015;27,6662;111,7487
Hunan Xinhua Jiqing wind farm;50;Wind;2015;27,6548;98,7492
Hunan Xinning Fengyudian wind farm;50;Wind;2013;26,3416;110,5583
Hunan Xinning Zhaizibei wind farm;50;Wind;2017;26,3203;110,5542
Hunan Xinshao Longshan wind farm;50;Wind;2017;27,4645;111,7017
Hunan Xupu Langgangshan wind farm;50;Wind;2017;27,6662;111,7487
Hunan Yizhang Taipingli wind farm;50;Wind;2014;25,5042;113,0486
Hunan Yongshun Daqingshan wind farm;50;Wind;2016;28,9392;110,1633
Hunan Yongzhou Yanzishan wind farm;50;Wind;2020;26,4952;111,4925
Hunan Yuanjiang Chaixiazhou wind farm;50;Wind;2020;27,6662;111,7487
Hunan Yuanjiang Huiashun Luhu wind farm;50;Wind;2017;28,9476;112,5912
Hunan Zhuzhou Longting Longfeng wind farm;50;Wind;2014;27,2533;113,1806
Hunan Zixing Bamianshan wind farm;50;Wind;2020;27,6662;111,7487
Inner Moingolia Naiman Banner Bayantala wind farm;50;Wind;2013;43,2443;114,3252
Inner Mongolia Abaga Banner Bieligutai 3 (Shanghai Electric) wind farm;50;Wind;2020;43,3255;115,6471
Inner Mongolia Abaga Banner Huitengliang (Guodian) wind farm;50;Wind;2012;43,3666;115,925
Inner Mongolia Abaga Banner Huitengliang (Guohua) wind farm;50;Wind;2013;44,0186;114,9722
Inner Mongolia Abaga Banner Xiangquan Huitengliang (China Guangdong Nuclear) wind farm;50;Wind;2010;43,4658;115,8597
Inner Mongolia Alsashanzuo Banner Windpower Heating Project;50;Wind;2019;43,2443;114,3252
Inner Mongolia Baiyunebo (Jinjie) wind farm;50;Wind;2011;41,6383;109,9379
Inner Mongolia Baiyunebo Mining District (Lingxiang) wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Balinyou Banner Chaganhua Experimental wind farm;50;Wind;2019;43,2443;114,3252
Inner Mongolia Balinyou Banner Wenggenshan wind farm;50;Wind;2011;43,5921;118,8358
Inner Mongolia Chayouhou Banner Baiyinchagan wind farm;50;Wind;2016;43,2443;114,3252
Inner Mongolia Chayouhou Banner Hanwula wind farm;50;Wind;2015;41,4;112,9625
Inner Mongolia Chayouhou Banner Wind Turbine Measurement wind farm;50;Wind;2011;43,2443;114,3252
Inner Mongolia Chayouhou Bannner Huitengxile 5 Hongmunaobao wind farm;50;Wind;2015;41,355;112,9931
Inner Mongolia Chayouzhong Banner (Jingneng Beijing Energy) wind farm;50;Wind;2010;41,22;112,7
Inner Mongolia Chayouzhong Banner Dabanliang (Qihe Taiyuan Heavy) wind farm;50;Wind;2019;43,2443;114,3252
Inner Mongolia Chayouzhong Banner Dabanliang (Xiangtan Electric) wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Chayouzhong Banner Huitengxile 2 (State Power Investment) wind farm;50;Wind;2013;43,2443;114,3252
Inner Mongolia Chayouzhong Banner Windpower Heating Demonstration Project;50;Wind;2016;41,3656;112,7987
Inner Mongolia Chenbaerhu Banner Daliang wind farm;50;Wind;2011;49,1588;119,5013
Inner Mongolia Chenbaerhu Banner wind farm;50;Wind;2011;49,2368;119,2556
Inner Mongolia Chifeng Alukeerqin Banner Daode wind farm;50;Wind;2010;44,0332;114,2862
Inner Mongolia Chifeng Balinzuo Banner Chaganhada wind farm;50;Wind;2010;43,755;119,1022
Inner Mongolia Damao Banner (Zhangze Power) wind farm;50;Wind;2009;43,2443;114,3252
Inner Mongolia Damao Banner Bailingmiao (China Energy Conservation) Windpower Heating Project;50;Wind;2019;43,2443;114,3252
Inner Mongolia Damao Banner Bailingmiao (Hangtian Risheng) Windpower Heating Project;50;Wind;2019;43,2443;114,3252
Inner Mongolia Damao Banner Bailingmiao (State Power Investment) wind farm;50;Wind;2016;43,2443;114,3252
Inner Mongolia Damao Banner Bailingmiao Gerileaodu wind farm;50;Wind;2016;41,8361;110,7601
Inner Mongolia Damao Banner Gaochuan wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Damao Banner Juneng wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Damao Banner Mandula (Jinzhi Keji) wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Damao Banner Mandula (Longyuan) wind farm;50;Wind;2011;42,2564;110,1738
Inner Mongolia Damao Banner Mandula Nuoer wind farm;50;Wind;2012;42,1333;110,2325
Inner Mongolia Damao Banner Ningfeng wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Damao Banner Windpower Heating Project;50;Wind;2019;43,2443;114,3252
Inner Mongolia Damao Banner Wulanaobao wind farm;50;Wind;2013;41,7061;109,509
Inner Mongolia Damao Banner Zhurihe Windpower Heating wind farm;50;Wind;2016;43,2443;114,3252
Inner Mongolia E'Erguna Hulutou wind farm;50;Wind;2011;50,1776;120,1138
Inner Mongolia Erlianhaote (Guodian) wind farm;50;Wind;2011;43,6389;111,875
Inner Mongolia Erlianhaote Wind Farm/Photovoltaic Plant Demonstration Project;50;Wind;2011;43,3567;111,7919
Inner Mongolia Fengzhen Dengjialiang Windpower Heating Project;50;Wind;2016;43,2443;114,3252
Inner Mongolia Guyang Hongnijing (Datang) wind farm;50;Wind;2018;41,45;109,7
Inner Mongolia Guyang Huaishuo (Datang) wind farm;50;Wind;2010;41,1896;110,2388
Inner Mongolia Hailaer Xiaoliang wind farm;50;Wind;2009;49,166;119,5583
Inner Mongolia Hailaer Zhaluomude wind farm;50;Wind;2011;49,225;120,225
Inner Mongolia Hangjin Banner Wujier (Xinjin) wind farm;50;Wind;2010;40,1944;107,3608
Inner Mongolia Hangjin Banner Yihewusu (Fuqiang) wind farm;50;Wind;2015;40,0167;107,45
Inner Mongolia Hangjin Banner Yihewusu (Guodian) wind farm;50;Wind;2011;40,0589;107,5411
Inner Mongolia Helinge'Er Banner Helin wind farm;50;Wind;2011;39,9881;112,0914
Inner Mongolia Helinge'Er Banner Shimenzi wind farm;50;Wind;2013;40,0167;112,1017
Inner Mongolia Huade (China Offshore Oil) wind farm;50;Wind;2010;41,9208;113,9554
Inner Mongolia Huade Changshun wind farm;50;Wind;2010;41,8556;113,9422
Inner Mongolia Huade Cheliwusu wind farm;50;Wind;2013;41,7347;113,9968
Inner Mongolia Huade Erligetu wind farm;50;Wind;2013;41,7706;113,9346
Inner Mongolia Huade Niiujiacun wind farm;50;Wind;2013;41,8208;113,9711
Inner Mongolia Huade Niujiafangzi wind farm;50;Wind;2013;41,786;113,9009
Inner Mongolia Huade Sandaogou wind farm;50;Wind;2013;41,8664;113,8933
Inner Mongolia Huade Sansheng wind farm;50;Wind;2011;43,2443;114,3252
Inner Mongolia Huade Sitaifangzi wind farm;50;Wind;2013;41,7937;113,9817
Inner Mongolia Kailu Fuyu wind farm;50;Wind;2012;43,9674;121,4772
Inner Mongolia Kailu Jieji wind farm;50;Wind;2011;43,9406;121,425
Inner Mongolia Keshiketeng Banner Huangangliang wind farm;50;Wind;2014;43,4446;117,3911
Inner Mongolia Keshiketeng Banner Huanggangliang wind farm;50;Wind;2019;43,2443;114,3252
Inner Mongolia Keshiketeng Banner Saihanba Qingmachang wind farm;50;Wind;2011;42,6811;117,8075
Inner Mongolia Keshiketeng Banner Saihanba Tashanzi wind farm;50;Wind;2011;42,6528;117,8803
Inner Mongolia Keshiketeng Banner Shangwopu wind farm;50;Wind;2016;42,6692;117,8746
Inner Mongolia Keshiketeng Banner Toudaogou wind farm;50;Wind;2011;42,5986;117,675
Inner Mongolia Keshiketeng Banner Xinkaidi wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Keyouqian Banner (Inner Mongolia Energy Investment) wind farm;50;Wind;2009;46,2686;122,2567
Inner Mongolia Keyouqian Banner Chaersen wind farm;50;Wind;2011;46,3917;122,0667
Inner Mongolia Keyouqian Banner E'ergetu (Mengdian Huaneng) wind farm;50;Wind;2011;46,2961;122,4294
Inner Mongolia Keyouqian Banner E'erlun wind farm;50;Wind;2013;46,3633;122,4447
Inner Mongolia Keyouqian Banner Gongzhuling wind farm;50;Wind;2009;46,067;122,048
Inner Mongolia Keyouzhong Banner Bayanhushu wind farm;50;Wind;2011;44,9987;121,6119
Inner Mongolia Keyouzhong Banner Daixintala wind farm;50;Wind;2011;45,2011;121,4788
Inner Mongolia Keyouzhong Banner Emutinggaole wind farm;50;Wind;2012;45,3833;121,3667
Inner Mongolia Keyouzhong Banner Hangali wind farm;50;Wind;2013;45,0717;121,4933
Inner Mongolia Keyouzhong Banner Haoyao wind farm;50;Wind;2013;44,3672;122,0314
Inner Mongolia Keyouzhong Banner Naimanpu wind farm;50;Wind;2013;44,3938;122,0196
Inner Mongolia Kezhuohou Banner Halunhuduga wind farm;50;Wind;2011;43,2614;122,2924
Inner Mongolia Kezhuohou Banner Xin'Aili wind farm;50;Wind;2012;42,8835;122,1021
Inner Mongolia Kezuohou Banner Baiyintala wind farm;50;Wind;2011;42,8829;122,0304
Inner Mongolia Kezuohou Banner Hariwusu wind farm;50;Wind;2012;42,9208;122,4411
Inner Mongolia Kezuohou Banner Xihailasitai wind farm;50;Wind;2011;42,9132;122,0694
Inner Mongolia Kezuozhong Banner Dagula wind farm;50;Wind;2011;44,1321;121,3396
Inner Mongolia Kezuozhong Banner Dailiji Aorimu wind farm;50;Wind;2010;44,2292;122,75
Inner Mongolia Kezuozhong Banner Dongbaiyin wind farm;50;Wind;2011;44,2472;121,4396
Inner Mongolia Kezuozhong Banner Xibaiyin wind farm;50;Wind;2011;44,2261;121,4401
Inner Mongolia Kulun Banner Eleshun Nanliangshaoruo wind farm;50;Wind;2011;42,9786;121,6784
Inner Mongolia Liangcheng (Beijing Energy) wind farm;50;Wind;2016;43,2443;114,3252
Inner Mongolia Linxi Biliutai wind farm;50;Wind;2011;43,2443;114,3252
Inner Mongolia Linxi Dashuiboluo wind farm;50;Wind;2011;44,0044;114,8002
Inner Mongolia Manzhouli Donghu wind farm;50;Wind;2011;49,5518;117,605
Inner Mongolia Manzhouli Gaoerzhen wind farm;50;Wind;2011;49,544;117,4821
Inner Mongolia Manzhouli Zhalainuoer Lingquan wind farm;50;Wind;2014;49,4319;117,5514
Inner Mongolia Naiman Banner Baxiantong Chagantala wind farm;50;Wind;2011;43,2888;120,8994
Inner Mongolia Naiman Banner Baxiantong Haritang wind farm;50;Wind;2010;43,3028;120,9479
Inner Mongolia Naiman Banner Tuburige wind farm;50;Wind;2012;42,8587;120,9167
Inner Mongolia Shangdu (Longyuan) wind farm;50;Wind;2014;41,7108;113,5883
Inner Mongolia Shangdu Changshengliang (China Guangdong Nuclear) wind farm;50;Wind;2011;41,4645;113,5807
Inner Mongolia Shangdu Changshengliang (Shangdu County Kezhi Huayun) wind farm;50;Wind;2015;43,2443;114,3252
Inner Mongolia Shangdu Danaobao wind farm;50;Wind;2015;41,8167;113,6083
Inner Mongolia Shangdu Jiqingliang (Tianrun) wind farm;50;Wind;2010;41,8256;113,4824
Inner Mongolia Siziwang Banner Baiyinaobao wind farm;50;Wind;2008;42,4533;110,9805
Inner Mongolia Siziwang Banner Duerbote wind farm;50;Wind;2009;41,5167;111,5667
Inner Mongolia Siziwang Banner Xiari wind farm;50;Wind;2015;41,7917;111,9583
Inner Mongolia Songshan Caijiagou wind farm;50;Wind;2011;42,4168;118,0117
Inner Mongolia Songshan Dayuying wind farm;50;Wind;2011;42,6111;118,1589
Inner Mongolia Songshan Gangzi wind farm;50;Wind;2011;42,6126;118,3144
Inner Mongolia Songshan Gaofeng wind farm;50;Wind;2008;42,3839;118,7239
Inner Mongolia Songshan Laoshuiquan wind farm;50;Wind;2011;42,6458;118,08
Inner Mongolia Songshan Sandaogou wind farm;50;Wind;2011;42,6138;118,1822
Inner Mongolia Songshan Shangdi wind farm;50;Wind;2011;42,4925;118,1776
Inner Mongolia Songshan Xidaliang wind farm;50;Wind;2011;42,6244;118,273
Inner Mongolia Suniteyou Banner (Guohua) wind farm;50;Wind;2012;42,6406;112,9239
Inner Mongolia Suniteyou Banner Zhurihe (Beijing Xingqiyuan Energy Conservation) wind farm;50;Wind;2011;42,5333;112,7667
Inner Mongolia Suniteyou Banner Zhurihe (Guodian) wind farm;50;Wind;2011;42,3917;112,7778
Inner Mongolia Suniteyou Banner Zhurihe (Longyuan) wind farm;50;Wind;2009;42,4572;112,825
Inner Mongolia Taipusi Banner Gongbaolage wind farm;50;Wind;2008;41,7557;115,2861
Inner Mongolia Taipusi Banner Hongqi wind farm;50;Wind;2011;42,0021;115,0311
Inner Mongolia Taipusi Banner Hongqi Windfar,M;50;Wind;2011;42,0021;115,0311
Inner Mongolia Taipusi Banner Houshuiquan (Luotuoshan) wind farm;50;Wind;2020;41,9966;115,7256
Inner Mongolia Taipusi Banner Touzhijian wind farm;50;Wind;2011;41,8886;115,2784
Inner Mongolia Tongliao Huolinhe (Datang) wind farm;50;Wind;2009;45,45;119,3667
Inner Mongolia Tuquan Jiulong wind farm;50;Wind;2011;45,5322;121,8717
Inner Mongolia Tuquan Tianyuan Windfrm;50;Wind;2014;45,3802;121,8709
Inner Mongolia Wengniute Banner (Datang) wind farm;50;Wind;2011;42,8122;118,1775
Inner Mongolia Wengniute Banner Changhangou wind farm;50;Wind;2011;42,7936;118,2069
Inner Mongolia Wengniute Banner Danianzi wind farm;50;Wind;2010;42,6167;117,9333
Inner Mongolia Wengniute Banner Hepingyingzi wind farm;50;Wind;2018;43,2443;114,3252
Inner Mongolia Wengniute Banner Meiyaoshan wind farm;50;Wind;2011;42,8056;118,075
Inner Mongolia Wengniute Banner Qigan wind farm;50;Wind;2011;42,862;119,2235
Inner Mongolia Wuchuan Dayuanshan (Mengtian) wind farm;50;Wind;2018;41,2375;110,6581
Inner Mongolia Wuchuan Dayuanshan wind farm;50;Wind;2020;43,2443;114,3252
Inner Mongolia Wuchuan Heishatu wind farm;50;Wind;2010;41,1487;110,8354
Inner Mongolia Wuchuan Houwantu wind farm;50;Wind;2012;41,1101;110,494
Inner Mongolia Wuchuan Sanshengtai wind farm;50;Wind;2017;43,2443;114,3252
Inner Mongolia Wuchuan Shilatu wind farm;50;Wind;2013;41,1318;110,8419
Inner Mongolia Wuchuan Yihemei wind farm;50;Wind;2010;41,2018;110,9343
Inner Mongolia Wulatehou Banner Chaoge wind farm;50;Wind;2014;41,3579;106,549
Inner Mongolia Wulatehou Banner Huogeqi wind farm;50;Wind;2015;43,2443;114,3252
Inner Mongolia Wulatehou Banner Narenbaolige wind farm;50;Wind;2008;41,175;106,3444
Inner Mongolia Wulatehou Banner Wuliji (Guohua) wind farm;50;Wind;2014;41,6469;106,5658
Inner Mongolia Wulatehou Banner Wuliji (Huaneng) wind farm;50;Wind;2012;41,4658;106,6743
Inner Mongolia Wulatehou Banner Wuliji (Longyuan) wind farm;50;Wind;2014;41,5917;106,4528
Inner Mongolia Wulateqian Banner Shadege wind farm;50;Wind;2016;43,2443;114,3252
Inner Mongolia Wulatezhong Banner (Guohua) wind farm;50;Wind;2009;41,9282;108,3576
Inner Mongolia Wulatezhong Banner Chuanjing (Xiehe) wind farm;50;Wind;2015;41,7107;108,3413
Inner Mongolia Wulatezhong Banner Tugurige wind farm;50;Wind;2008;42,2589;107,6797
Inner Mongolia Xianghuang Banner Bayintala wind farm;50;Wind;2012;42,2167;113,8917
Inner Mongolia Xianghuang Banner Wengongwula wind farm;50;Wind;2014;42,5226;113,9912
Inner Mongolia Xilinhaote Huitengliang (Guotai) wind farm;50;Wind;2009;43,4961;116,225
Inner Mongolia Xilinhaote Huitengliang (Longyuan) wind farm;50;Wind;2008;43,406;116,3914
Inner Mongolia Xilinhaote Huitengliang West wind farm;50;Wind;2008;43,5167;116,1
Inner Mongolia Xilinhaote Windpower Heating Project;50;Wind;2020;43,9304;116,0415
Inner Mongolia Xinbaerhuyou Banner Dalaidong wind farm;50;Wind;2012;49,5242;117,1408
Inner Mongolia Xinbaerhuyou Banner wind farm;50;Wind;2014;48,6925;116,8197
Inner Mongolia Xinbaerhuzuo Banner wind farm;50;Wind;2010;48,4439;118,5989
Inner Mongolia Xinghe (China Energy Conservation) wind farm;50;Wind;2013;41,1417;113,2583
Inner Mongolia Xinghe Aerospace Demonstration wind farm;50;Wind;2020;43,2443;114,3252
Inner Mongolia Xinghe Daxipo Weijiacun wind farm;50;Wind;2012;41,3138;113,451
Inner Mongolia Xinghe Daxipo wind farm;50;Wind;2011;43,2443;114,3252
Inner Mongolia Xinghe Guancun wind farm;50;Wind;2013;41,1811;113,8706
Inner Mongolia Xinghe Xiaonanying wind farm;50;Wind;2018;39,2167;112,0033
Inner Mongolia Xiwu Banner Bayanwula wind farm;50;Wind;2015;44,4145;118,0212
Inner Mongolia Xiwu Banner Gaolihan wind farm;50;Wind;2011;45,065;118,445
Inner Mongolia Xiwu Banner Haoletu wind farm;50;Wind;2011;44,6035;116,703
Inner Mongolia Xiwu Jieren Pasture Farm wind farm;50;Wind;2014;44,6035;116,703
Inner Mongolia Yakeshi Xing'An wind farm;50;Wind;2012;48,8417;121,775
Inner Mongolia Zhalute Banner Beishala wind farm;50;Wind;2010;45,3672;119,5936
Inner Mongolia Zhalute Banner Dangxiaogou wind farm;50;Wind;2010;45,4383;119,7314
Inner Mongolia Zhalute Banner Wulijimuren wind farm;50;Wind;2011;44,0812;120,7343
Inner Mongolia Zhenglan Banner Beiweizi wind farm;50;Wind;2016;42,3788;115,705
Inner Mongolia Zhenglan Banner Da'Aobao wind farm;50;Wind;2014;42,3214;115,9197
Inner Mongolia Zhenglan Banner Shangdu wind farm;50;Wind;2014;42,1337;116,0596
Inner Mongolia Zhenglan Banner Taoshan wind farm;50;Wind;2014;42,2227;116,0311
Inner Mongolia Zhengxiangbai Banner Wuningbatu (Huadian) wind farm;50;Wind;2014;42,4737;114,793
Inner Mongolia Zhengxiangbai Banner Zheligentu (Guodian) wind farm;50;Wind;2010;42,5583;114,85
Inner Mongolian Huade Heping wind farm;50;Wind;2013;41,8686;113,948
Jiangsu Dafeng (China Power) wind farm;50;Wind;2020;33,1816;120,7706
Jiangsu Dafeng (Datang) wind farm;50;Wind;2018;33,434;120,5501
Jiangsu Danyang Quanzhou Unsubsidized wind farm;50;Wind;2023;32,018;119,6089
Jiangsu Donghai Linian wind farm;50;Wind;2015;34,6316;118,553
Jiangsu Donghai Malingshan wind farm;50;Wind;2014;34,4411;118,4085
Jiangsu Gaoyou Longqiu wind farm;50;Wind;2020;33;120
Jiangsu Gaoyou Tangzhuang wind farm;50;Wind;2020;33;120
Jiangsu Gaoyou Xiehe wind farm;50;Wind;2016;32,7179;119,2678
Jiangsu Gaoyou Zhoushan wind farm;50;Wind;2019;33;120
Jiangsu Huai'An Xuyi Low Wind Speed Demonstration wind farm;50;Wind;2014;32,8654;118,3147
Jiangsu Huaiyin Liulaozhuang (Shenzhen Energy) wind farm;50;Wind;2020;33,7285;118,9512
Jiangsu Nanjing Liuhe wind farm;50;Wind;2016;32,5973;118,5896
Jiangsu Rudong Dongling (China Resources) wind farm;50;Wind;2014;32,3236;121,3667
Jiangsu Rudong Lingyang wind farm;50;Wind;2008;32,598;121,4478
Jiangsu Sheyang Linhainongchang wind farm;50;Wind;2014;33,7583;120,2667
Jiangsu Sihong Xiehe wind farm;50;Wind;2015;33,6167;118,9833
Jiangsu Xiangcheng Yangchenghu Low Wind Speed Demonstration wind farm;50;Wind;2013;31,4999;120,7685
Jiangsu Xinghua Shagou Low Windspeed wind farm;50;Wind;2020;33;120
Jiangsu Xinyi Hegou wind farm;50;Wind;2020;34,4;118,1417
Jiangsu Yizheng Chenji wind farm;50;Wind;2020;33;120
Jiangsu Zhenjiang Changshan Unsubsidized wind farm;50;Wind;2023;32,1955;119,412
Jiangxi Chongyi Longgui wind farm;50;Wind;2015;32,4083;112,825
Jiangxi Duchang Laoyemiao wind farm;50;Wind;2011;29,4014;116,0839
Jiangxi Hengfeng Qilinshan wind farm;50;Wind;2020;28,6062;117,7069
Jilin Anbai Highway Sheli wind farm;50;Wind;2021;45,5071;124,2928
Jilin Baicheng Taobei wind farm;50;Wind;2013;45,8958;122,9543
Jilin Changling Wangzi wind farm;50;Wind;2015;44,1982;123,8661
Jilin Da'an - Baicheng Highway Sheli wind farm;50;Wind;2011;42,9995;125,9816
Jilin Da'an - Baicheng Highway Xinaili wind farm;50;Wind;2011;45,6083;123,425
Jilin Da'an Haituoxiang (Huadian) wind farm;50;Wind;2022;45,1823;123,8692
Jilin Da'an Sheli wind farm;50;Wind;2022;45,5585;123,3761
Jilin Helong Zhenfeng wind farm;50;Wind;2011;42,53;128,62
Jilin Qian'An Poverty Alleviation Demonstration wind farm;50;Wind;2022;44,831;124,0539
Jilin Qian'An Shuizi wind farm Phase;50;Wind;2014;45,1144;123,9239
Jilin Qianguo Chaganhu wind farm;50;Wind;2013;45,2062;124,4394
Jilin Shuangliao Namusi wind farm;50;Wind;2013;43,4558;123,3929
Jilin Shuangliao Xiushui wind farm;50;Wind;2011;43,8861;123,775
Jilin Songyuan Qianguo Ecological wind farm;50;Wind;2022;45,136;124,6547
Jilin Taobei Baoshan wind farm;50;Wind;2010;45,81;122,9772
Jilin Taobei Daobao wind farm;50;Wind;2019;45,5968;123,0695
Jilin Taonan Datong wind farm;50;Wind;2008;45,4132;122,4174
Jilin Taonan Yongmao Bao'An wind farm;50;Wind;2022;45,5526;122,2474
Jilin Tongyu Gengshengdong wind farm;50;Wind;2023;44,8234;122,4376
Jilin Zhenlai (Licheng Xiehe) wind farm;50;Wind;2009;45,9462;122,9983
Jilin Zhenlai (Mengdong Xiehe) wind farm;50;Wind;2011;45,981;122,9962
Liaoning Beipiao Beisijiazi wind farm;50;Wind;2012;42,1347;120,6339
Liaoning Beipiao Beitazi wind farm;50;Wind;2009;42,24;120,8957
Liaoning Beipiao Cunzhu wind farm;50;Wind;2015;42,0456;120,8747
Liaoning Beipiao Taijiying wind farm;50;Wind;2012;42,2208;120,8903
Liaoning Beipiao Taohuashan wind farm;50;Wind;2013;41,5755;120,4391
Liaoning Beipiao Wangzishan wind farm;50;Wind;2013;42,206;121
Liaoning Beipiao Xiangyang wind farm;50;Wind;2013;42,0881;120,4492
Liaoning Beipiao Xishan wind farm;50;Wind;2016;42,1897;120,9808
Liaoning Beizhen Jiazishan wind farm;50;Wind;2013;41,6167;121,8708
Liaoning Beizhen Yangjiadian wind farm;50;Wind;2012;41,7069;121,8583
Liaoning Changtu (Liaoneng) wind farm;50;Wind;2006;42,8;124,1667
Liaoning Changtu Dawa wind farm;50;Wind;2020;40,9975;122,9955
Liaoning Changtu Daxing wind farm;50;Wind;2013;42,8304;123,8972
Liaoning Changtu Hongshan wind farm;50;Wind;2012;42,8583;124,0834
Liaoning Changtu Manjing wind farm;50;Wind;2009;42,8583;124,0833
Liaoning Changtu Taiping wind farm;50;Wind;2013;42,5165;123,99
Liaoning Changtu Taiyangshan wind farm;50;Wind;2009;42,7333;124,15
Liaoning Changtu Tianqiaoshan wind farm;50;Wind;2012;42,823;124,257
Liaoning Chaoyang Beigoumen wind farm;50;Wind;2023;41,55;120
Liaoning Chaoyang Jianping Longgang wind farm;50;Wind;2011;41,8467;119,8006
Liaoning Chaoyang Jianping Yangshuling wind farm;50;Wind;2012;41,8158;119,7353
Liaoning Chaoyang Jianping Yingzi wind farm;50;Wind;2013;42,1253;119,6624
Liaoning Chaoyang Kazuo Shuangmiao wind farm;50;Wind;2011;41,1065;119,6645
Liaoning Chaoyang Lishugou wind farm;50;Wind;2013;41,75;120,575
Liaoning Diaobingshan (Guodian) wind farm;50;Wind;2011;42,44;123,5128
Liaoning Diaobingshan (Zhongshui Sinohydro) wind farm;50;Wind;2008;42,4222;123,5089
Liaoning Diaobingshan Quanyangou wind farm;50;Wind;2010;42,405;123,4794
Liaoning Faku Baijiagou wind farm;50;Wind;2009;42,5762;123,5903
Liaoning Faku Maanshan North wind farm;50;Wind;2011;42,4575;122,8719
